"video_id","local_path","bytes","gcs_uri","error","candidate_video_id","candidate_channel","candidate_channel_id","manifest"
"ik6O4o4qEhQ","gcs_upload_staging\archive_thumbnails\ik6O4o4qEhQ.jpg","116357","gs://senior-share-staging-570862915709/naresome_thumbnails/ik6O4o4qEhQ.jpg","","0FjuoUzRzkQ","馴れ初めクエスト2ch","UCBTeXU9Auch51-79o2C-QyA","C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\best_thumbnails_quest\best_thumbnail_selection.csv"
"inj_LMiUgo0","gcs_upload_staging\archive_thumbnails\inj_LMiUgo0.jpg","125689","gs://senior-share-staging-570862915709/naresome_thumbnails/inj_LMiUgo0.jpg","",,,,"C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\hokkori_best_thumbnails_master\hokkori_best_thumbnail_master.csv"
"io_LHV-4VGA","gcs_upload_staging\archive_thumbnails\io_LHV-4VGA.jpg","113642","gs://senior-share-staging-570862915709/naresome_thumbnails/io_LHV-4VGA.jpg","",,,,"C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\hokkori_best_thumbnails_master\hokkori_best_thumbnail_master.csv"
"Ip0OR-mz8Ns","gcs_upload_staging\archive_thumbnails\Ip0OR-mz8Ns.jpg","114532","gs://senior-share-staging-570862915709/naresome_thumbnails/Ip0OR-mz8Ns.jpg","","N7VS7bKb04w","wail22 alfadil","UCOPTB7tQ61unkta781Hk9FA","C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\best_thumbnails_quest\best_thumbnail_selection.csv"
"IP5UQpB5P2Y","gcs_upload_staging\archive_thumbnails\IP5UQpB5P2Y.jpg","128530","gs://senior-share-staging-570862915709/naresome_thumbnails/IP5UQpB5P2Y.jpg","",,,,"C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\hokkori_best_thumbnails_master\hokkori_best_thumbnail_master.csv"
"ISDgp59tvgA","gcs_upload_staging\archive_thumbnails\ISDgp59tvgA.jpg","115457","gs://senior-share-staging-570862915709/naresome_thumbnails/ISDgp59tvgA.jpg","","FGiXSJHilzo","馴れ初めクエスト2ch","UCBTeXU9Auch51-79o2C-QyA","C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\best_thumbnails_quest\best_thumbnail_selection.csv"
"ixEuu5_Cn6o","gcs_upload_staging\archive_thumbnails\ixEuu5_Cn6o.jpg","124734","gs://senior-share-staging-570862915709/naresome_thumbnails/ixEuu5_Cn6o.jpg","","3gVzj6FsZU4","2ch馴れ初め物語","UCEnh7Zjp2lHtHA6ATOOcpbQ","C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\best_thumbnails_quest\best_thumbnail_selection.csv"
"j8nVYG1djSA","gcs_upload_staging\archive_thumbnails\j8nVYG1djSA.jpg","125942","gs://senior-share-staging-570862915709/naresome_thumbnails/j8nVYG1djSA.jpg","",,,,"C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\hokkori_best_thumbnails_master\hokkori_best_thumbnail_master.csv"
"jaelNcoGWFA","gcs_upload_staging\archive_thumbnails\jaelNcoGWFA.jpg","124804","gs://senior-share-staging-570862915709/naresome_thumbnails/jaelNcoGWFA.jpg","","Nao7hdFQymo","2ch運命の出会いストーリー","UC8Z30-vQUd48GbLmT6Y_G6Q","C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\best_thumbnails_quest\best_thumbnail_selection.csv"
"jb0x-IXPmxY","gcs_upload_staging\archive_thumbnails\jb0x-IXPmxY.jpg","128163","gs://senior-share-staging-570862915709/naresome_thumbnails/jb0x-IXPmxY.jpg","",,,,"C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\hokkori_best_thumbnails_master\hokkori_best_thumbnail_master.csv"
"Jd29W_T1kEU","gcs_upload_staging\archive_thumbnails\Jd29W_T1kEU.jpg","123386","gs://senior-share-staging-570862915709/naresome_thumbnails/Jd29W_T1kEU.jpg","",,,,"C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\hokkori_best_thumbnails_master\hokkori_best_thumbnail_master.csv"
"JdisnIWUs4g","gcs_upload_staging\archive_thumbnails\JdisnIWUs4g.jpg","123303","gs://senior-share-staging-570862915709/naresome_thumbnails/JdisnIWUs4g.jpg","",,,,"C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\hokkori_best_thumbnails_master\hokkori_best_thumbnail_master.csv"
"JePTgwH1dXA","gcs_upload_staging\archive_thumbnails\JePTgwH1dXA.jpg","119215","gs://senior-share-staging-570862915709/naresome_thumbnails/JePTgwH1dXA.jpg","","GWgnbTTwDqI","馴れ初めクエスト2ch","UCBTeXU9Auch51-79o2C-QyA","C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\best_thumbnails_quest\best_thumbnail_selection.csv"
"JgMeEOGp9iE","gcs_upload_staging\archive_thumbnails\JgMeEOGp9iE.jpg","114612","gs://senior-share-staging-570862915709/naresome_thumbnails/JgMeEOGp9iE.jpg","","MFX62QFFQ0w","馴れ初めクエスト2ch","UCBTeXU9Auch51-79o2C-QyA","C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\best_thumbnails_quest\best_thumbnail_selection.csv"
"JirA5mGtQm8","gcs_upload_staging\archive_thumbnails\JirA5mGtQm8.jpg","117591","gs://senior-share-staging-570862915709/naresome_thumbnails/JirA5mGtQm8.jpg","","JzKnakJc0e0","馴れ初めクエスト2ch","UCBTeXU9Auch51-79o2C-QyA","C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\best_thumbnails_quest\best_thumbnail_selection.csv"
"jItrOBslw8Q","gcs_upload_staging\archive_thumbnails\jItrOBslw8Q.jpg","115301","gs://senior-share-staging-570862915709/naresome_thumbnails/jItrOBslw8Q.jpg","","Tr_wJIKlJxc","馴れ初めクエスト2ch","UCBTeXU9Auch51-79o2C-QyA","C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\best_thumbnails_quest\best_thumbnail_selection.csv"
"-JjeIWvVNf4","gcs_upload_staging\archive_thumbnails\-JjeIWvVNf4.jpg","126475","gs://senior-share-staging-570862915709/naresome_thumbnails/-JjeIWvVNf4.jpg","","pDjdWnQ1ug0","馴れ初めクエスト2ch","UCBTeXU9Auch51-79o2C-QyA","C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\best_thumbnails_quest\best_thumbnail_selection.csv"
"JPxt9K19oJ8","gcs_upload_staging\archive_thumbnails\JPxt9K19oJ8.jpg","127754","gs://senior-share-staging-570862915709/naresome_thumbnails/JPxt9K19oJ8.jpg","",,,,"C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\hokkori_best_thumbnails_master\hokkori_best_thumbnail_master.csv"
"jtVy09CPa14","gcs_upload_staging\archive_thumbnails\jtVy09CPa14.jpg","107183","gs://senior-share-staging-570862915709/naresome_thumbnails/jtVy09CPa14.jpg","","AwHSBycoi0w","2ch運命の出会いストーリー","UC8Z30-vQUd48GbLmT6Y_G6Q","C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\best_thumbnails_quest\best_thumbnail_selection.csv"
"JUb_71mLtJ8","gcs_upload_staging\archive_thumbnails\JUb_71mLtJ8.jpg","116129","gs://senior-share-staging-570862915709/naresome_thumbnails/JUb_71mLtJ8.jpg","","EzQft5p_GUU","2ch恋物語ラボ","UC0EExnSTNUkC-POz4xVesKg","C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\best_thumbnails_quest\best_thumbnail_selection.csv"
"jVEV_TH3poE","gcs_upload_staging\archive_thumbnails\jVEV_TH3poE.jpg","110003","gs://senior-share-staging-570862915709/naresome_thumbnails/jVEV_TH3poE.jpg","","y5ZNOe_y0QE","2ch馴れ初め物語","UCEnh7Zjp2lHtHA6ATOOcpbQ","C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\best_thumbnails_quest\best_thumbnail_selection.csv"
"jXCdpPgQ-lg","gcs_upload_staging\archive_thumbnails\jXCdpPgQ-lg.jpg","129941","gs://senior-share-staging-570862915709/naresome_thumbnails/jXCdpPgQ-lg.jpg","","cXAZdqkh7KU","馴れ初めクエスト2ch","UCBTeXU9Auch51-79o2C-QyA","C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\best_thumbnails_quest\best_thumbnail_selection.csv"
"K0xQXuuNCQ0","gcs_upload_staging\archive_thumbnails\K0xQXuuNCQ0.jpg","119842","gs://senior-share-staging-570862915709/naresome_thumbnails/K0xQXuuNCQ0.jpg","","TJZbhUuJFp4","馴れ初めクエスト2ch","UCBTeXU9Auch51-79o2C-QyA","C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\best_thumbnails_quest\best_thumbnail_selection.csv"
"k3whBVoH_8M","gcs_upload_staging\archive_thumbnails\k3whBVoH_8M.jpg","103199","gs://senior-share-staging-570862915709/naresome_thumbnails/k3whBVoH_8M.jpg","","AkFG3CoNCHA","馴れ初めクエスト2ch","UCBTeXU9Auch51-79o2C-QyA","C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\best_thumbnails_quest\best_thumbnail_selection.csv"
"kbN954ItyrM","gcs_upload_staging\archive_thumbnails\kbN954ItyrM.jpg","111942","gs://senior-share-staging-570862915709/naresome_thumbnails/kbN954ItyrM.jpg","","n6IPztkBylk","wail22 alfadil","UCOPTB7tQ61unkta781Hk9FA","C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\best_thumbnails_quest\best_thumbnail_selection.csv"
"kd_jtqQcdKU","gcs_upload_staging\archive_thumbnails\kd_jtqQcdKU.jpg","122510","gs://senior-share-staging-570862915709/naresome_thumbnails/kd_jtqQcdKU.jpg","",,,,"C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\hokkori_best_thumbnails_master\hokkori_best_thumbnail_master.csv"
"KeUDpAoEYfU","gcs_upload_staging\archive_thumbnails\KeUDpAoEYfU.jpg","131283","gs://senior-share-staging-570862915709/naresome_thumbnails/KeUDpAoEYfU.jpg","",,,,"C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\hokkori_best_thumbnails_master\hokkori_best_thumbnail_master.csv"
"-khB21rU2dc","gcs_upload_staging\archive_thumbnails\-khB21rU2dc.jpg","108201","gs://senior-share-staging-570862915709/naresome_thumbnails/-khB21rU2dc.jpg","","d3Rp0aZHQFs","馴れ初めクエスト2ch","UCBTeXU9Auch51-79o2C-QyA","C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\best_thumbnails_quest\best_thumbnail_selection.csv"
"KIY1aKnQQQI","gcs_upload_staging\archive_thumbnails\KIY1aKnQQQI.jpg","125993","gs://senior-share-staging-570862915709/naresome_thumbnails/KIY1aKnQQQI.jpg","",,,,"C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\hokkori_best_thumbnails_master\hokkori_best_thumbnail_master.csv"
"kosEj2VKSpY","gcs_upload_staging\archive_thumbnails\kosEj2VKSpY.jpg","120404","gs://senior-share-staging-570862915709/naresome_thumbnails/kosEj2VKSpY.jpg","",,,,"C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\hokkori_best_thumbnails_master\hokkori_best_thumbnail_master.csv"
"KTrGud9CD0s","gcs_upload_staging\archive_thumbnails\KTrGud9CD0s.jpg","133793","gs://senior-share-staging-570862915709/naresome_thumbnails/KTrGud9CD0s.jpg","",,,,"C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\hokkori_best_thumbnails_master\hokkori_best_thumbnail_master.csv"
"kXI8gVJQgJ0","gcs_upload_staging\archive_thumbnails\kXI8gVJQgJ0.jpg","118305","gs://senior-share-staging-570862915709/naresome_thumbnails/kXI8gVJQgJ0.jpg","","tWq0QKEu5z4","2ch出会いクエスト","UCaiqfVJVsld5toM71fiU2NA","C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\best_thumbnails_quest\best_thumbnail_selection.csv"
"lIUqRg4L5WY","gcs_upload_staging\archive_thumbnails\lIUqRg4L5WY.jpg","124005","gs://senior-share-staging-570862915709/naresome_thumbnails/lIUqRg4L5WY.jpg","","W4faZ7smb9k","馴れ初めクエスト2ch","UCBTeXU9Auch51-79o2C-QyA","C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\best_thumbnails_quest\best_thumbnail_selection.csv"
"LkaPVcQHKMs","gcs_upload_staging\archive_thumbnails\LkaPVcQHKMs.jpg","130840","gs://senior-share-staging-570862915709/naresome_thumbnails/LkaPVcQHKMs.jpg","","wdJUF49vXIA","2ch運命の出会いストーリー","UC8Z30-vQUd48GbLmT6Y_G6Q","C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\best_thumbnails_quest\best_thumbnail_selection.csv"
"-LOQcoq0JdI","gcs_upload_staging\archive_thumbnails\-LOQcoq0JdI.jpg","103698","gs://senior-share-staging-570862915709/naresome_thumbnails/-LOQcoq0JdI.jpg","","gv0ZQ0vmQUM","馴れ初めクエスト2ch","UCBTeXU9Auch51-79o2C-QyA","C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\best_thumbnails_quest\best_thumbnail_selection.csv"
"Lx9ft0--75g","gcs_upload_staging\archive_thumbnails\Lx9ft0--75g.jpg","108528","gs://senior-share-staging-570862915709/naresome_thumbnails/Lx9ft0--75g.jpg","","sFLgYVmvUsU","2ch出会いクエスト","UCaiqfVJVsld5toM71fiU2NA","C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\best_thumbnails_quest\best_thumbnail_selection.csv"
"ly_6ZJ2thFs","gcs_upload_staging\archive_thumbnails\ly_6ZJ2thFs.jpg","123258","gs://senior-share-staging-570862915709/naresome_thumbnails/ly_6ZJ2thFs.jpg","","c8oXAbFKXTk","2ch出会いクエスト","UCaiqfVJVsld5toM71fiU2NA","C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\best_thumbnails_quest\best_thumbnail_selection.csv"
"LY1xuIYz2xY","gcs_upload_staging\archive_thumbnails\LY1xuIYz2xY.jpg","111714","gs://senior-share-staging-570862915709/naresome_thumbnails/LY1xuIYz2xY.jpg","","rPaeVw1p6cA","馴れ初めクエスト2ch","UCBTeXU9Auch51-79o2C-QyA","C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\best_thumbnails_quest\best_thumbnail_selection.csv"
"lYIOHEUm5ls","gcs_upload_staging\archive_thumbnails\lYIOHEUm5ls.jpg","125656","gs://senior-share-staging-570862915709/naresome_thumbnails/lYIOHEUm5ls.jpg","","i9vK4i86VNU","馴れ初めクエスト2ch","UCBTeXU9Auch51-79o2C-QyA","C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\best_thumbnails_quest\best_thumbnail_selection.csv"
"m5UaldxFYzI","gcs_upload_staging\archive_thumbnails\m5UaldxFYzI.jpg","136943","gs://senior-share-staging-570862915709/naresome_thumbnails/m5UaldxFYzI.jpg","",,,,"C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\hokkori_best_thumbnails_master\hokkori_best_thumbnail_master.csv"
"Mai0p_YCj3k","gcs_upload_staging\archive_thumbnails\Mai0p_YCj3k.jpg","120392","gs://senior-share-staging-570862915709/naresome_thumbnails/Mai0p_YCj3k.jpg","","l8OKtErinYk","馴れ初めクエスト2ch","UCBTeXU9Auch51-79o2C-QyA","C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\best_thumbnails_quest\best_thumbnail_selection.csv"
"MeI8PYWujV8","gcs_upload_staging\archive_thumbnails\MeI8PYWujV8.jpg","114199","gs://senior-share-staging-570862915709/naresome_thumbnails/MeI8PYWujV8.jpg","","wZLdDmG5d9A","wail22 alfadil","UCOPTB7tQ61unkta781Hk9FA","C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\best_thumbnails_quest\best_thumbnail_selection.csv"
"MrVj0f95JAM","gcs_upload_staging\archive_thumbnails\MrVj0f95JAM.jpg","113513","gs://senior-share-staging-570862915709/naresome_thumbnails/MrVj0f95JAM.jpg","","1kbLaPC9u2o","馴れ初めクエスト2ch","UCBTeXU9Auch51-79o2C-QyA","C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\best_thumbnails_quest\best_thumbnail_selection.csv"
"mwVybgzJKmU","gcs_upload_staging\archive_thumbnails\mwVybgzJKmU.jpg","127006","gs://senior-share-staging-570862915709/naresome_thumbnails/mwVybgzJKmU.jpg","",,,,"C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\hokkori_best_thumbnails_master\hokkori_best_thumbnail_master.csv"
"MxAtF5sOHv8","gcs_upload_staging\archive_thumbnails\MxAtF5sOHv8.jpg","111380","gs://senior-share-staging-570862915709/naresome_thumbnails/MxAtF5sOHv8.jpg","","4kfYZuxWqdQ","馴れ初めクエスト2ch","UCBTeXU9Auch51-79o2C-QyA","C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\best_thumbnails_quest\best_thumbnail_selection.csv"
"N21SBfUJcHQ","gcs_upload_staging\archive_thumbnails\N21SBfUJcHQ.jpg","118850","gs://senior-share-staging-570862915709/naresome_thumbnails/N21SBfUJcHQ.jpg","","uhuKgxf5_J4","馴れ初めクエスト2ch","UCBTeXU9Auch51-79o2C-QyA","C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\best_thumbnails_quest\best_thumbnail_selection.csv"
"n2p5AnvcmhQ","gcs_upload_staging\archive_thumbnails\n2p5AnvcmhQ.jpg","111341","gs://senior-share-staging-570862915709/naresome_thumbnails/n2p5AnvcmhQ.jpg","","yfQJtY_V-_o","2ch馴れ初め物語","UCEnh7Zjp2lHtHA6ATOOcpbQ","C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\best_thumbnails_quest\best_thumbnail_selection.csv"
"nBRGw0J3k6M","gcs_upload_staging\archive_thumbnails\nBRGw0J3k6M.jpg","116434","gs://senior-share-staging-570862915709/naresome_thumbnails/nBRGw0J3k6M.jpg","",,,,"C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\hokkori_best_thumbnails_master\hokkori_best_thumbnail_master.csv"
"ngspvPWAd4E","gcs_upload_staging\archive_thumbnails\ngspvPWAd4E.jpg","112553","gs://senior-share-staging-570862915709/naresome_thumbnails/ngspvPWAd4E.jpg","","20jJhDX6guQ","馴れ初めクエスト2ch","UCBTeXU9Auch51-79o2C-QyA","C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\best_thumbnails_quest\best_thumbnail_selection.csv"
"NjXKteZgtBs","gcs_upload_staging\archive_thumbnails\NjXKteZgtBs.jpg","120232","gs://senior-share-staging-570862915709/naresome_thumbnails/NjXKteZgtBs.jpg","","OiMORCJs5m8","馴れ初めクエスト2ch","UCBTeXU9Auch51-79o2C-QyA","C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\best_thumbnails_quest\best_thumbnail_selection.csv"
"NJZ19JmoCxk","gcs_upload_staging\archive_thumbnails\NJZ19JmoCxk.jpg","120001","gs://senior-share-staging-570862915709/naresome_thumbnails/NJZ19JmoCxk.jpg","",,,,"C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\hokkori_best_thumbnails_master\hokkori_best_thumbnail_master.csv"
"nKc3t_kb3aA","gcs_upload_staging\archive_thumbnails\nKc3t_kb3aA.jpg","118353","gs://senior-share-staging-570862915709/naresome_thumbnails/nKc3t_kb3aA.jpg","",,,,"C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\hokkori_best_thumbnails_master\hokkori_best_thumbnail_master.csv"
"npO9n2hRHbE","gcs_upload_staging\archive_thumbnails\npO9n2hRHbE.jpg","103867","gs://senior-share-staging-570862915709/naresome_thumbnails/npO9n2hRHbE.jpg","","d6Ofkx6BmxI","2ch運命の出会いストーリー","UC8Z30-vQUd48GbLmT6Y_G6Q","C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\best_thumbnails_quest\best_thumbnail_selection.csv"
"ntObr2WWKPM","gcs_upload_staging\archive_thumbnails\ntObr2WWKPM.jpg","131219","gs://senior-share-staging-570862915709/naresome_thumbnails/ntObr2WWKPM.jpg","",,,,"C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\hokkori_best_thumbnails_master\hokkori_best_thumbnail_master.csv"
"nzkVni6hYg8","gcs_upload_staging\archive_thumbnails\nzkVni6hYg8.jpg","113288","gs://senior-share-staging-570862915709/naresome_thumbnails/nzkVni6hYg8.jpg","","nTeamkyW1UE","馴れ初めクエスト2ch","UCBTeXU9Auch51-79o2C-QyA","C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\best_thumbnails_quest\best_thumbnail_selection.csv"
"nZXBqj1HHoo","gcs_upload_staging\archive_thumbnails\nZXBqj1HHoo.jpg","102426","gs://senior-share-staging-570862915709/naresome_thumbnails/nZXBqj1HHoo.jpg","","OQXvT2sVCic","2ch出会いクエスト","UCaiqfVJVsld5toM71fiU2NA","C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\best_thumbnails_quest\best_thumbnail_selection.csv"
"O0oIwS1etNE","gcs_upload_staging\archive_thumbnails\O0oIwS1etNE.jpg","107103","gs://senior-share-staging-570862915709/naresome_thumbnails/O0oIwS1etNE.jpg","","7pFKJfZZwo8","2ch出会いクエスト","UCaiqfVJVsld5toM71fiU2NA","C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\best_thumbnails_quest\best_thumbnail_selection.csv"
"ObmtYKRZD7U","gcs_upload_staging\archive_thumbnails\ObmtYKRZD7U.jpg","123547","gs://senior-share-staging-570862915709/naresome_thumbnails/ObmtYKRZD7U.jpg","",,,,"C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\hokkori_best_thumbnails_master\hokkori_best_thumbnail_master.csv"
"OBp3YEfsSBs","gcs_upload_staging\archive_thumbnails\OBp3YEfsSBs.jpg","108205","gs://senior-share-staging-570862915709/naresome_thumbnails/OBp3YEfsSBs.jpg","","V_mQCcqhQuY","2ch運命の出会いストーリー","UC8Z30-vQUd48GbLmT6Y_G6Q","C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\best_thumbnails_quest\best_thumbnail_selection.csv"
"OguKDZqqnyk","gcs_upload_staging\archive_thumbnails\OguKDZqqnyk.jpg","115475","gs://senior-share-staging-570862915709/naresome_thumbnails/OguKDZqqnyk.jpg","","XPZxiFXIyTQ","2ch出会いクエスト","UCaiqfVJVsld5toM71fiU2NA","C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\best_thumbnails_quest\best_thumbnail_selection.csv"
"ORh8nMsovlY","gcs_upload_staging\archive_thumbnails\ORh8nMsovlY.jpg","125303","gs://senior-share-staging-570862915709/naresome_thumbnails/ORh8nMsovlY.jpg","","AKPHxkLeawY","馴れ初めクエスト2ch","UCBTeXU9Auch51-79o2C-QyA","C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\best_thumbnails_quest\best_thumbnail_selection.csv"
"OWPdy55HH9A","gcs_upload_staging\archive_thumbnails\OWPdy55HH9A.jpg","106540","gs://senior-share-staging-570862915709/naresome_thumbnails/OWPdy55HH9A.jpg","","BpsCcqIrLjE","2ch出会いクエスト","UCaiqfVJVsld5toM71fiU2NA","C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\best_thumbnails_quest\best_thumbnail_selection.csv"
"oWZo31QEUWA","gcs_upload_staging\archive_thumbnails\oWZo31QEUWA.jpg","122885","gs://senior-share-staging-570862915709/naresome_thumbnails/oWZo31QEUWA.jpg","","Q-_Zc4a-iwM","2ch出会いクエスト","UCaiqfVJVsld5toM71fiU2NA","C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\best_thumbnails_quest\best_thumbnail_selection.csv"
"oYbmi2urJD4","gcs_upload_staging\archive_thumbnails\oYbmi2urJD4.jpg","112441","gs://senior-share-staging-570862915709/naresome_thumbnails/oYbmi2urJD4.jpg","","L1d-Nz-NlO0","wail22 alfadil","UCOPTB7tQ61unkta781Hk9FA","C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\best_thumbnails_quest\best_thumbnail_selection.csv"
"P596oS5ltYs","gcs_upload_staging\archive_thumbnails\P596oS5ltYs.jpg","114883","gs://senior-share-staging-570862915709/naresome_thumbnails/P596oS5ltYs.jpg","","Y4BeLUJAEgg","2ch出会いクエスト","UCaiqfVJVsld5toM71fiU2NA","C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\best_thumbnails_quest\best_thumbnail_selection.csv"
"p7I8AYFsU0U","gcs_upload_staging\archive_thumbnails\p7I8AYFsU0U.jpg","56246","gs://senior-share-staging-570862915709/naresome_thumbnails/p7I8AYFsU0U.jpg","","JW4_RS9ahvE","2ch運命の出会いストーリー","UC8Z30-vQUd48GbLmT6Y_G6Q","C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\best_thumbnails_quest\best_thumbnail_selection.csv"
"PCikfBuA6Qc","gcs_upload_staging\archive_thumbnails\PCikfBuA6Qc.jpg","122554","gs://senior-share-staging-570862915709/naresome_thumbnails/PCikfBuA6Qc.jpg","","p-c6kR1tYJs","2ch馴れ初め物語","UCEnh7Zjp2lHtHA6ATOOcpbQ","C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\best_thumbnails_quest\best_thumbnail_selection.csv"
"PgkBGiZOFIQ","gcs_upload_staging\archive_thumbnails\PgkBGiZOFIQ.jpg","110344","gs://senior-share-staging-570862915709/naresome_thumbnails/PgkBGiZOFIQ.jpg","","vrsFh0IFB1c","馴れ初めクエスト2ch","UCBTeXU9Auch51-79o2C-QyA","C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\best_thumbnails_quest\best_thumbnail_selection.csv"
"PhVkzD1KpAY","gcs_upload_staging\archive_thumbnails\PhVkzD1KpAY.jpg","107284","gs://senior-share-staging-570862915709/naresome_thumbnails/PhVkzD1KpAY.jpg","","ZxCWEOqplgA","2ch出会いクエスト","UCaiqfVJVsld5toM71fiU2NA","C:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\copy_channel_research_20260623\best_thumbnails_quest\best_thumbnail_selection.csv"
