video_id,channel,title,view_count,published_at,fetched_at,thumbnail_url
uHcwQExpb8g,2chほっこり馴れ初め話,【2ch馴れ初め】かつて貧乏だった俺に風呂を貸してくれた野球部監督家族、15年後、プロ入りした俺が訪ねると誰も居なかった結果…【ゆっくり】,14019,2025-11-26 07:01:00+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/uHcwQExpb8g/mqdefault.jpg
H8yp-oYnVmU,2ch馴れ初めクエスト,【2ch馴れ初め】両親を事故で亡くしおばあちゃんと2人で暮らす可哀そうな少女、恩がある俺が父親代わりになってあげた結果【ゆっくり動画】,14006,2024-07-12 08:00:09+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/H8yp-oYnVmU/mqdefault.jpg
Bb3DvqZmOco,2ch馴れ初めクエスト,【2ch馴れ初め】小1の娘と毎日登校してくれるガリガリ少女、料理が趣味の俺がお礼に弁当を持たせた結果【ゆっくり動画】,13926,2024-10-22 08:00:13+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/Bb3DvqZmOco/mqdefault.jpg
aD4Rp4UjKjI,2ch馴れ初めクエスト,【2ch馴れ初め】休日に俺の電話で遊ぶ2歳の姪、後日、俺が社長室に呼び出された結果【ゆっくり動画】,13924,2025-08-22 08:00:00+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/aD4Rp4UjKjI/mqdefault.jpg
Dnqm8lNzzv4,2ch馴れ初めクエスト,【2ch馴れ初め】赤ちゃんレーダーが作動して家を飛び出した娘、1才の赤ちゃんを連れて帰ってきた結果【ゆっくり動画】,13903,2025-05-05 08:00:26+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/Dnqm8lNzzv4/mqdefault.jpg
gF2N3jKaJz8,2ch馴れ初め日記帳,【2ch馴れ初め】実家の借金返済の為に米農家を見下す社長令嬢とお見合い→政略結婚したら予想外の展開に…【ゆっくり】,13868,2025-03-14 09:00:51+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/gF2N3jKaJz8/mqdefault.jpg
RsdfL5gCSwM,2ch馴れ初めクエスト,【2ch馴れ初め】雪山登山中に無人の山小屋に泊った俺、起きたら見知らぬ双子に挟まれていた結果【ゆっくり動画】,13867,2025-01-20 08:00:17+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/RsdfL5gCSwM/mqdefault.jpg
jZkqqXTimtY,2ch馴れ初め日記帳,【2ch馴れ初め】上司にハメられ廃業寸前の工場に左遷された俺→天才技術者の俺が工場の危機を救った結果… 【ゆっくり】,13848,2025-06-26 09:00:59+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/jZkqqXTimtY/mqdefault.jpg
VFvEqqUCrmY,2chほっこり馴れ初め話,【2ch馴れ初め総集編】ドラ息子にハメられ限界集配所に左遷された俺、全システムを一新したら女社長が現れた結果 2chほっこり馴れ初め人気馴れ初め動画まとめてみた！【作業用】【ゆっくり】,13845,2024-11-16 22:00:16+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/VFvEqqUCrmY/mqdefault.jpg
dnjdKCOUKMU,2chほっこり馴れ初め話,【2ch馴れ初め】亡くなった弟夫婦の双子娘を引き取った俺、夜の公園で美人婦警に職質された結果…【ゆっくり】,13820,2025-11-20 07:00:38+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/dnjdKCOUKMU/mqdefault.jpg
sgVuBLpuEUM,2ch馴れ初めクエスト,【2ch馴れ初め】事故物件でラーメン屋を開業予定の俺、霊感のある双子が住み付いていた結果【ゆっくり動画】,13819,2024-11-30 08:00:42+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/sgVuBLpuEUM/mqdefault.jpg
9NQ-CNFOEgI,2ch馴れ初めクエスト,【2ch馴れ初め】庭で娘とBBQしてたら文句を言ってきた少女、衝撃の提案を俺達にしてきた結果【ゆっくり動画】,13811,2025-09-21 08:00:20+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/9NQ-CNFOEgI/mqdefault.jpg
9TrgTAjj284,2chほっこり馴れ初め話,【2ch馴れ初め】前会社で憧れてたエリート美人上司がハメられクビに、転職して実家の工場を継いだ俺が雇った結果…【ゆっくり】,13785,2024-12-17 07:00:06+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/9TrgTAjj284/mqdefault.jpg
84bcc4BwEW8,2ch馴れ初めクエスト,【2ch馴れ初め】姉夫妻が旅行中、甥を預かった独身の俺、保育園に行ったら見知らぬ双子が出てきた結果【ゆっくり動画】,13782,2025-03-27 08:00:09+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/84bcc4BwEW8/mqdefault.jpg
sGomChHw5oc,2chほっこり馴れ初め話,【2ch馴れ初め】川で溺れた少女と子猫を助けた俺、12年後、美人新入社員が話しかけてきた結果…【ゆっくり】,13751,2025-03-05 07:00:37+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/sGomChHw5oc/mqdefault.jpg
K_mrrvBzUi8,2ch馴れ初めクエスト,【2ch馴れ初め】俺が漬けておいた梅干を食べた隣人の少女、癖になったようで毎日もらいに来るようになった結果【ゆっくり動画】,13731,2024-08-26 08:00:21+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/K_mrrvBzUi8/mqdefault.jpg
ZwE4W6N6UtA,2ch馴れ初めクエスト,【2ch馴れ初め】両親が失踪し孤独な少女を預かることになった俺、ある日、極道姿の女性が現れた結果【ゆっくり動画】,13716,2024-05-30 08:00:27+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/ZwE4W6N6UtA/mqdefault.jpg
zy3xsc_qJ8o,2chほっこり馴れ初め話,【2ch馴れ初め】継父から育児◯棄されボロボロの姉弟、妻子を亡くした俺が引き取った結果…【ゆっくり】,13650,2025-07-10 07:01:04+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/zy3xsc_qJ8o/mqdefault.jpg
q0WhNwz238w,2ch馴れ初めクエスト,【2ch馴れ初め】第2子妊娠中の姉から姪を預かった独身の俺、俺に塩対応な理由が尊すぎた結果【ゆっくり動画】,13610,2025-12-27 08:00:58+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/q0WhNwz238w/mqdefault.jpg
7gfpBDD0aYo,2ch馴れ初めクエスト,【2ch馴れ初め】木の上で鳴く子猫を助けてくれた近所の双子、お礼にお風呂と亡き妹の服を渡した結果【ゆっくり動画】,13607,2025-01-26 08:00:09+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/7gfpBDD0aYo/mqdefault.jpg
9wC4Tj_x6GI,2chほっこり馴れ初め話,【2ch馴れ初め】給食の残りをこっそり持ち帰る大家族の貧乏同級生、中華料理店の息子の俺が毎日デカ盛り料理を届けた結果…【ゆっくり】,13605,2025-02-15 07:00:05+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/9wC4Tj_x6GI/mqdefault.jpg
-oPPdbM4s3M,2chほっこり馴れ初め話,【2ch馴れ初め】病気の母を支え過労で倒れた生活保護の同級生、大盛り中華料理屋のまかないを毎日届けた結果…【ゆっくり】,13583,2025-04-29 07:00:01+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/-oPPdbM4s3M/mqdefault.jpg
s25owiNkGeM,2ch馴れ初めクエスト,【2ch馴れ初め】エア自転車で友達と並走する貧乏双子、俺と弟の昔の自転車を譲った結果【ゆっくり動画】,13556,2025-06-12 08:01:03+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/s25owiNkGeM/mqdefault.jpg
oif6egLKj2k,2ch馴れ初めクエスト,【2ch馴れ初め】仕入れ先に裏切られ絶望する母を助けようとする健気な少女、精肉店の俺が大量に卸した結果【ゆっくり動画】,13536,2024-06-25 08:00:33+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/oif6egLKj2k/mqdefault.jpg
d0xgL8Un4_o,2chほっこり馴れ初め話,【2ch馴れ初め総集編】ハーバード大卒を隠し社長運転手の俺、急遽商談に出ると取引先美人社長の顔色が変わった結果 2chほっこり馴れ初め人気馴れ初め動画まとめてみた！【作業用】【ゆっくり】,13492,2024-12-14 22:00:20+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/d0xgL8Un4_o/mqdefault.jpg
OBp3YEfsSBs,2ch馴れ初めクエスト,【2ch馴れ初め】無愛想な同僚とWeb会議中にトイレに行った俺、戻ってきたら娘が乱入していた結果【ゆっくり動画】,13486,2025-11-22 08:00:37+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/OBp3YEfsSBs/mqdefault.jpg
08g0w6CntQk,2ch馴れ初め日記帳,【2ch馴れ初め】地元に帰省すると突然退職した美人上司と遭遇→心を閉ざしていた盲目な娘が笑顔で駆け寄った結果…【ゆっくり】,13472,2025-01-10 09:00:01+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/08g0w6CntQk/mqdefault.jpg
bP3dWLdmX9k,2ch馴れ初めクエスト,【2ch馴れ初め】人見知りな娘を毎日迎えに来てくれるボロボロ女の子、誕生日なので新品の服をプレゼントした結果【ゆっくり動画】,13432,2024-08-10 08:00:21+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/bP3dWLdmX9k/mqdefault.jpg
XwnQHU7TUDQ,2chほっこり馴れ初め話,【2ch馴れ初め】忘年会の予約20人分をドタキャンされ廃業寸前の焼き肉屋母娘、地元工務店の俺が全職人を呼んだ結果…【ゆっくり】,13423,2024-12-19 07:00:24+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/XwnQHU7TUDQ/mqdefault.jpg
3uuSfS5xF4k,2ch馴れ初めクエスト,【2ch馴れ初め】毎日泥だらけになって帰って来る娘、尾行したら驚きの事実がわかった結果【ゆっくり動画】,13391,2025-08-17 08:00:02+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/3uuSfS5xF4k/mqdefault.jpg
0NCTHtfGnFg,2ch馴れ初め日記帳,【2ch馴れ初め】台風の夜、迷子になった愛猫を見つけてくれた双子姉妹→異変を感じ家族でやっている病院に連れて帰った結果…【ゆっくり】,13389,2025-07-20 09:00:00+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/0NCTHtfGnFg/mqdefault.jpg
js4evp49cA4,2ch馴れ初め日記帳,【2ch馴れ初め】エレベーターを使用する作業服の俺に罵声を浴びる部長 →「待て!この方は…!」周囲が凍りつき、俺の正体を知って顔面蒼白に…【ゆっくり】,13363,2026-01-09 09:01:21+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/js4evp49cA4/mqdefault.jpg
4Q8Fs3HTNT0,2chほっこり馴れ初め話,【2ch馴れ初め】両親を亡くし親戚から奴○扱いされる3姉妹、見た目はホームレス実は社長の俺がクリスマスに引き取った結果…【ゆっくり】,13356,2025-12-11 07:00:08+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/4Q8Fs3HTNT0/mqdefault.jpg
3GesfdZ8cWw,2chほっこり馴れ初め話,【2ch馴れ初め】親戚から捨てられた亡き親友の娘達、見た目はホームレス、実は社長の俺が親友の約束を守った結果…【ゆっくり】,13264,2025-09-05 07:00:05+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/3GesfdZ8cWw/mqdefault.jpg
KSHpvPO6vhM,2ch馴れ初め日記帳,【2ch馴れ初め】コネ入社の社長息子にプレゼンを横取りされた俺→仕方なく資料を渡すとまさかの展開にw【ゆっくり】,13247,2025-11-19 09:00:38+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/KSHpvPO6vhM/mqdefault.jpg
bu0vSVpOAdA,2ch馴れ初め日記帳,【2ch馴れ初め】帰宅すると俺の妻と真っ最中のヤクザにパシられた俺→直後、俺に気付いた幹部全員が顔面蒼白に…【ゆっくり】,13207,2025-10-22 09:00:53+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/bu0vSVpOAdA/mqdefault.jpg
cLBqZezopog,2chほっこり馴れ初め話,【2ch馴れ初め】誘拐犯から双子姉妹を守り、家まで送り届けた俺、大量の黒服と不良同級生が出てきた結果…【ゆっくり】,13184,2025-02-27 07:00:19+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/cLBqZezopog/mqdefault.jpg
7BSPWP9r6Ks,2ch馴れ初めクエスト,【2ch馴れ初め】留守番中に家を飛び出してしまった双子姉妹、近所で一人暮らしをする俺が声を掛けた結果【ゆっくり動画】,13181,2024-07-06 08:00:05+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/7BSPWP9r6Ks/mqdefault.jpg
Ne3xm29edfk,2ch馴れ初めクエスト,【2ch馴れ初め】店内を10周するおつかいデビューの幼い姉妹、店長の俺が声をかけた結果【ゆっくり動画】,13160,2025-07-11 08:00:27+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/Ne3xm29edfk/mqdefault.jpg
fQ5Q2Q6NXLI,2chほっこり馴れ初め話,【2ch馴れ初め】母の遺言で真人間になった陰キャの俺、元暴走族総長の本気を出した結果…【ゆっくり】,13146,2025-06-01 07:00:39+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/fQ5Q2Q6NXLI/mqdefault.jpg
1u5AkM3MiFA,2chほっこり馴れ初め話,【2ch馴れ初め】迷子の双子を助け社長面接に遅刻した俺、面接中、助けた双子が膝によじ登ってきた結果…【ゆっくり】,13109,2025-03-07 07:00:01+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/1u5AkM3MiFA/mqdefault.jpg
HDyIJU8ro4Q,2ch馴れ初めクエスト,【2ch馴れ初め】いつもボロボロの服でお店のマネキンを見つめる少女、試着してみる？と声をかけた結果【ゆっくり動画】,13086,2024-07-20 08:00:12+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/HDyIJU8ro4Q/mqdefault.jpg
NrtQaxM5Ktg,2ch馴れ初めクエスト,【2ch馴れ初め総集編】親友が遺した喃語を話す1才の赤ちゃん、娘が翻訳したら家族になった結果　2chクエスト馴れ初め　人気動画まとめてみた！【作業用】【ゆっくり】,13079,2025-04-26 22:00:20+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/NrtQaxM5Ktg/mqdefault.jpg
nJVt-VbUyMQ,2ch馴れ初め日記帳,【2ch馴れ初め】愛猫とソロキャンプで自分の誕生日を祝っていたら、大型犬が赤ちゃんをくわえて来た結果…【ゆっくり】,13077,2025-03-30 09:00:49+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/nJVt-VbUyMQ/mqdefault.jpg
1Cvu63OOHtQ,2chほっこり馴れ初め話,【2ch馴れ初め】昔、育児○棄された俺を毎日夕飯に誘ってくれた同級生母娘、15年後、社長の俺が訪ねると廃墟だった結果…【ゆっくり】,13064,2025-11-13 07:00:05+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/1Cvu63OOHtQ/mqdefault.jpg
gPrQaQDuN78,2chほっこり馴れ初め話,【2ch馴れ初め】大雪の日に裸足で家出する貧乏少女に遭遇、警察官の姉がいる実家に連れ帰った結果…【ゆっくり】,13045,2026-01-16 07:00:42+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/gPrQaQDuN78/mqdefault.jpg
bWYtTMU9KWA,2ch馴れ初めクエスト,【2ch馴れ初め】公園で突然ダッシュしたよちよち歩きの姪、追いかけたらボスネコと喧嘩していた結果【ゆっくり動画】,13023,2026-01-24 08:00:43+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/bWYtTMU9KWA/mqdefault.jpg
wp71DWTkZUs,2chほっこり馴れ初め話,【2ch馴れ初め】シンママを理由に解雇されたかつて天才と呼ばれた幼馴染、崖っぷち社長の俺が空き部屋を貸した結果…【ゆっくり】,13018,2025-11-23 07:00:49+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/wp71DWTkZUs/mqdefault.jpg
gIAgntClIF0,2ch馴れ初めクエスト,【2ch馴れ初め】双子の娘を連れて休日出勤した美人社長、双子が突然俺をパパと呼び出した結果【ゆっくり動画】,13009,2025-02-14 08:00:39+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/gIAgntClIF0/mqdefault.jpg
axkQLDUWDQU,2ch馴れ初め日記帳,【2ch馴れ初め】嵐の夜、ずぶ濡れでバスを待ち続ける車椅子の少女→元妻に引き取られた娘と5年ぶりに再会した結果…【ゆっくり】,12975,2025-10-27 09:00:11+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/axkQLDUWDQU/mqdefault.jpg
jz-Zh-XP5lU,2ch馴れ初め日記帳,【2ch馴れ初め】罵声を浴びる清掃員のお爺さんを助けたら、突然のクビ宣告。その理由に涙が‥【ゆっくり】,12964,2025-11-17 09:01:14+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/jz-Zh-XP5lU/mqdefault.jpg
d0rDi7yndSk,2chほっこり馴れ初め話,【2ch馴れ初め】親戚からボロ屋の処分を頼まれた俺、ダメもとで売り出したら貧乏母娘から連絡が来た結果…【ゆっくり】,12904,2024-12-28 07:00:15+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/d0rDi7yndSk/mqdefault.jpg
S7f58TlBEb8,2ch馴れ初めクエスト,【2ch馴れ初め】両親が他界し残された俺と双子の妹達、父親代わりになると決心した結果【ゆっくり動画】,12793,2024-08-19 08:00:25+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/S7f58TlBEb8/mqdefault.jpg
X_wyuu1Hveg,2ch馴れ初めクエスト,【2ch馴れ初め】自炊する俺の家の排気口に毎晩来る双子少女、声を掛けお腹いっぱい食べさせた結果【ゆっくり動画】,12766,2024-09-14 08:00:21+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/X_wyuu1Hveg/mqdefault.jpg
OPs5wklb6FI,2ch馴れ初めクエスト,【2ch馴れ初め】俺の畑のトウモロコシを見つめる双子少女、至高のトウモロコシ飯を振舞った結果【ゆっくり動画】,12700,2024-10-11 08:00:11+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/OPs5wklb6FI/mqdefault.jpg
HqA5H0jnURs,2ch馴れ初めクエスト,【2ch馴れ初め】近所の公園でお遊戯会の練習をする双子少女、声をかけられて指導することになった結果【ゆっくり動画】,12685,2024-11-21 08:00:13+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/HqA5H0jnURs/mqdefault.jpg
qq7soY4-L7E,2ch馴れ初めクエスト,【2ch馴れ初め】毎日ペットショップの前で子犬を見つめるボロボロ少女、身無し子だと知り愛情いっぱいに接した結果【ゆっくり動画】,12669,2024-05-18 08:00:24+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/qq7soY4-L7E/mqdefault.jpg
6ZwICGq9n2o,2ch馴れ初めクエスト,【2ch馴れ初め】古古古米を主食にする隣の貧乏双子、特製カレーを作ったら突入してきた結果【ゆっくり動画】,12667,2025-09-14 08:00:14+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/6ZwICGq9n2o/mqdefault.jpg
y4buYjJCEc4,2ch馴れ初め日記帳,【2ch馴れ初め】駅で苦しむ妊婦を助け大事な会議に大遅刻→クビを覚悟したが何故か上司が顔面蒼白に…【ゆっくり】,12665,2025-05-18 09:01:17+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/y4buYjJCEc4/mqdefault.jpg
fg4MsVKmBEY,2ch馴れ初めクエスト,【2ch馴れ初め】不当解雇により娘の学費が払えず退学寸前の母娘、天才的な頭脳を持つ息子が一肌脱いだ結果【ゆっくり動画】,12644,2024-06-08 08:00:28+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/fg4MsVKmBEY/mqdefault.jpg
8qo0PsNIB9A,2chほっこり馴れ初め話,【2ch馴れ初め】真冬のSA、段ボールで身を寄せ合う幼い双子、トラック野郎の俺が温かいココアを渡した結果…【ゆっくり】,12634,2025-10-20 07:00:16+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/8qo0PsNIB9A/mqdefault.jpg
UFga0_YXgVw,2ch馴れ初め日記帳,【2ch馴れ初め】建設現場に飛び込み営業に来た200人分の弁当をドタキャンされた母娘→建設会社社長の俺が職人達の為に買い取った結果…【ゆっくり】,12601,2025-12-28 09:00:44+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/UFga0_YXgVw/mqdefault.jpg
U8p5AFLMtoM,2chほっこり馴れ初め話,【2ch馴れ初め】誕生日に遊園地の外で音楽を聴く貧乏母娘、彼女に振られた俺がチケットを譲った結果…【ゆっくり】,12590,2025-01-04 07:00:16+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/U8p5AFLMtoM/mqdefault.jpg
8xKPpOcInfs,2ch馴れ初めクエスト,【2ch馴れ初め】風呂上がりに突入してきた女性警察官、家に居た双子の赤ちゃんに夢中だった結果【ゆっくり動画】,12581,2025-03-31 08:00:06+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/8xKPpOcInfs/mqdefault.jpg
17O15h91IHI,2ch馴れ初めクエスト,【2ch馴れ初め】月に1回の豪華BBQを楽しんでいた俺、知らない1歳児と犬が突入してきた結果【ゆっくり動画】,12564,2025-01-11 08:00:01+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/17O15h91IHI/mqdefault.jpg
-JjeIWvVNf4,2ch馴れ初めクエスト,【2ch馴れ初め】過去の辛い思い出を外飲みでごまかしている俺、自由気ままな双子姉妹に励ましてもらった結果【ゆっくり動画】,12506,2024-11-11 08:00:00+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/-JjeIWvVNf4/mqdefault.jpg
Pb76Qpp37V4,2chほっこり馴れ初め話,【2ch馴れ初め】親子経営の定食屋に面接に来たボロボロ母娘、元ヤン母の代わりに働いてもらった結果…【ゆっくり】,12475,2025-04-28 07:00:17+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/Pb76Qpp37V4/mqdefault.jpg
KIY1aKnQQQI,2chほっこり馴れ初め話,【2ch馴れ初め総集編】弟に押し付けられ玉の輿狙い女と見合いする俺、貧乏人のフリしたら予想外の反応された結果 2chほっこり馴れ初め人気馴れ初め動画まとめてみた！【作業用】【ゆっくり】,12454,2025-11-28 22:00:31+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/KIY1aKnQQQI/mqdefault.jpg
5jAViuT7mhs,2ch馴れ初め日記帳,【2ch馴れ初め】極寒の夜、高熱の赤子を抱え受診を拒否されたシングルマザー→家族で診療所を営む母が声を掛けた結果…【ゆっくり】,12445,2026-01-08 09:00:09+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/5jAViuT7mhs/mqdefault.jpg
zULl8iZjqps,2ch馴れ初め日記帳,【2ch馴れ初め】真冬の夜、会社をクビになり公園の遊具で寝泊まりする元女上司→ 元部下の俺が実家の温泉旅館へ連れ帰った結果…【ゆっくり】,12443,2025-12-30 09:01:35+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/zULl8iZjqps/mqdefault.jpg
JirA5mGtQm8,2ch馴れ初めクエスト,【2ch馴れ初め】10日連続勤務でゴミ屋敷と化した俺の部屋、帰ったら隣の三姉妹が掃除していた結果【ゆっくり動画】,12368,2025-03-30 08:00:15+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/JirA5mGtQm8/mqdefault.jpg
FDyqtvNFKWg,2ch馴れ初めクエスト,【2ch馴れ初め総集編】怠惰な生活をしている独身の俺、隣に引っ越しきた少女にしつけされた結果　2chクエスト馴れ初め　人気動画まとめてみた！【作業用】【ゆっくり】,12315,2024-11-22 23:00:11+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/FDyqtvNFKWg/mqdefault.jpg
Hn1LBtefaz8,2ch馴れ初め日記帳,【2ch馴れ初め】社員旅行に行ったはずの車椅子の義妹が30分で帰宅→宿泊先ホテルのオーナーの俺がブチギレた結果…【ゆっくり】,12300,2025-08-27 09:00:22+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/Hn1LBtefaz8/mqdefault.jpg
6IxMDHllRxg,2ch馴れ初め日記帳,【2ch馴れ初め】５ヶ国語を操る清掃員の俺が困っている外国人医師を助け、清掃員の俺を見下す医師達が笑ったが、3秒後院内が凍り付いた結果…【ゆっくり】,12281,2026-01-23 09:00:09+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/6IxMDHllRxg/mqdefault.jpg
eAW7fDEZwdM,2ch馴れ初め日記帳,【2ch馴れ初め】踏切で転んで動けない老人を助けると大口取引先から取引中止の電話→取引先に事情を聞くと衝撃の事実が…【ゆっくり】,12243,2025-09-10 09:01:04+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/eAW7fDEZwdM/mqdefault.jpg
TApk0nh-_8k,2ch馴れ初め日記帳,【2ch馴れ初め】大学病院の最終面接で片親を理由に履歴書を破かれ不採用にされた俺→直後、母（理事長）登場に院内が騒然となった結果…【ゆっくり】,12185,2026-01-19 09:00:46+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/TApk0nh-_8k/mqdefault.jpg
QobJGXTRFd4,2ch馴れ初めクエスト,【2ch馴れ初め】ホームレスの俺の前に現れた腹ペコ双子少女、数日後、美人社長が乗り込んできた結果【ゆっくり動画】,12158,2025-05-15 08:00:27+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/QobJGXTRFd4/mqdefault.jpg
g1WQxe5Ko4s,2ch馴れ初め日記帳,【2ch馴れ初め】オヤジ狩りされてるお爺さんを助け重症の俺→後日、学校一のヤンキーに呼び出された結果…【ゆっくり】,12069,2025-04-06 09:00:49+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/g1WQxe5Ko4s/mqdefault.jpg
a2YC5n0nGO0,2chほっこり馴れ初め話,【2ch馴れ初め総集編】バンド仲間が高熱になり文化祭を諦めた同級生、プロ級ギタリストの俺が声をかけた結果 2chほっこり馴れ初め人気馴れ初め動画まとめてみた！【作業用】【ゆっくり】,12057,2024-11-21 07:00:01+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/a2YC5n0nGO0/mqdefault.jpg
_mFePq9o97w,2ch馴れ初めクエスト,【2ch馴れ初め】ソロキャンプ中にお酒を飲みすぎて泥酔した俺、朝目覚めると両側に双子少女が寝ていた結果【ゆっくり動画】,12010,2024-10-13 08:00:32+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/_mFePq9o97w/mqdefault.jpg
8kPkL84KDZ0,2chほっこり馴れ初め話,【2ch馴れ初め】小盛牛丼を分け合うガリ細貧困母娘、店長の俺が内緒で特盛にした結果…【ゆっくり】,11991,2024-11-22 07:00:08+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/8kPkL84KDZ0/mqdefault.jpg
l7naUEmC_e0,2ch馴れ初め日記帳,【2ch 馴れ初め総集編】双子を助け交通事故に遭い遅刻連絡をするとクビ宣告を受ける俺→助けた双子は親会社会長の孫娘だった結果…【作業用】【ゆっくり】,11985,2024-12-14 01:00:29+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/l7naUEmC_e0/mqdefault.jpg
jtVy09CPa14,2ch馴れ初めクエスト,【2ch馴れ初め】お盆休みに実家に帰省し爆睡中の俺、夜中に見知らぬ赤ちゃんに起こされた結果【ゆっくり動画】,11961,2025-08-08 08:01:02+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/jtVy09CPa14/mqdefault.jpg
Xbc0igRCsbk,2ch馴れ初めクエスト,【2ch馴れ初め】亡き嫁に似た1人娘を育てる人相の悪い俺、自宅に美人婦警が来た結果【ゆっくり動画】,11945,2024-08-07 08:00:17+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/Xbc0igRCsbk/mqdefault.jpg
9fZqUSXwNek,2ch馴れ初め日記帳,【2ch馴れ初め】会社の懇親会に祖母同伴で行くと皆の前でコケにされた俺→ 速攻で帰ると翌日上司は全てを失った結果…【ゆっくり】,11921,2025-07-27 09:00:09+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/9fZqUSXwNek/mqdefault.jpg
