video_id,channel,title,view_count,published_at,asset_count,best_type,best_local_path,best_bytes,local_csv_asset
9UtIU5jZCYY,2ch 馴れ初め ストーリーズ,【2ch馴れ初め】休日のランチタイムでもガラガラの洋食店→ 洋食が大好きな娘の直感を信じて入店した結果【ゆっくり】,60103,2024-06-27T08:00:05Z,3,vtt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\competitor_backup\UCqaL3Zr-4tF2AjQziFuhelg\subtitles\9UtIU5jZCYY.ja-orig.vtt,252541,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\9UtIU5jZCYY.csv
KOZJAcLHEdU,2chなれそめストーリー2.0,【2ch馴れ初め総集編】事故で意識を失っている俺が病室で夢〇したら、鬼上司が俺の寝ている間に処理してくれていた結果…2chなれそめストーリーの人気動画をまとめてみた！,60080,2026-01-24T12:00:38Z,3,vtt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\competitor_backup\UC6zAgNw7aa7UuzEI75AZsoA\subtitles\KOZJAcLHEdU.ja-orig.vtt,797566,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\KOZJAcLHEdU.csv
RYo3srbCyZU,2ch馴れ初めツインズ,【2ch馴れ初め】1週間も休む女性部下に資料を届けに行った俺→異変に気付いて父に連絡した結果…【ゆっくり】,60055,2025-02-13T10:00:34Z,3,vtt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\competitor_backup\UCABdQbaMVtprZJa8oqlZIQQ\subtitles\RYo3srbCyZU.ja-orig.vtt,294791,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\RYo3srbCyZU.csv
vj4vREPr63E,2ch馴れ初めラブレター,【2ch馴れ初め】息子とパーティー中窓に張り付く貧乏双子 →声を掛け一緒にクリスマスパーティーをした結果...【ゆっくり】,59995,2024-12-07T10:00:52Z,3,vtt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\competitor_backup\UC9M17Nb4VrBTCynrJSTMj6Q\subtitles\vj4vREPr63E.ja-orig.vtt,282124,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\vj4vREPr63E.csv
eHqOUDORUuI,2ch馴れ初めラブレター,【2ch馴れ初め】母を気遣い一番安いお寿司を選ぶ健気な少女 →誕生日祝いとして大トロをご馳走した結果…【ゆっくり】,59965,2024-10-31T02:00:18Z,3,vtt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\competitor_backup\UC9M17Nb4VrBTCynrJSTMj6Q\subtitles\eHqOUDORUuI.ja-orig.vtt,284487,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\eHqOUDORUuI.csv
xu9pv2eSgIw,2ch馴れ初めキューピッド,【2ch馴れ初め】貧乏な俺がシェアハウスに入居したら→同居人が上司だった結果…【ゆっくり】,59952,2025-03-19T12:01:29Z,0,,,0,
Yyy5Ork9VKU,2ch馴れ初めで愛を語る,【2ch馴れ初め】建設現場で100人分の弁当をドタキャンされたボロボロ母娘 → 工場長の俺が社員の為に全て買い取った結果,59845,2024-09-22T10:56:31Z,0,,,0,
snFvAfez4jk,2ch馴れ初めラブレター,【2ch馴れ初め】橋の下で野宿するかつて飢餓寸前の俺を助けてくれたお姉さん →10年後、大企業の社長になった俺が再会した結果…【ゆっくり】,59825,2024-11-16T10:00:46Z,3,vtt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\competitor_backup\UC9M17Nb4VrBTCynrJSTMj6Q\subtitles\snFvAfez4jk.ja-orig.vtt,313687,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\snFvAfez4jk.csv
a12KnA9Vyyc,2ch馴れ初めキューピッド,【2ch馴れ初め】駅前にいた学生グループに1歳の娘が突然、笑顔で話しかけてしまった結果…【ゆっくり】,59820,2024-12-30T12:00:00Z,0,,,0,
GnYUjrH0mpw,2ch馴れ初めキューピッド,【2ch馴れ初め】タイプじゃない人と地獄のお見合い→お互い嫌すぎて結婚した結果…【ゆっくり】,59798,2025-11-04T10:00:25Z,0,,,0,
YGvUHXSlqGU,2ch馴れ初めムービー,【2ch馴れ初め】毎日廃棄弁当がないか聞いてくる貧乏親子→出来たてほかほかの焼肉弁当を内緒であげた結果…【ほっこり】,59778,2025-10-02T02:30:26Z,3,vtt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\competitor_backup\UC_B0RIqsASCDlZGI_GPPXqQ\subtitles\YGvUHXSlqGU.ja-orig.vtt,144968,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\YGvUHXSlqGU.csv
EPJmIiz0Q1Y,2ch馴れ初めツインズ,【2ch馴れ初め】新年会でキャベツだけ出される義妹→義妹を迎えに来た俺は実は大株主で…【ゆっくり】,59707,2025-01-24T10:00:13Z,3,vtt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\competitor_backup\UCABdQbaMVtprZJa8oqlZIQQ\subtitles\EPJmIiz0Q1Y.ja-orig.vtt,291846,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\EPJmIiz0Q1Y.csv
MAKOBE5suMk,2ch馴れ初め奇跡の出会い,【2ch馴れ初め 総集編】大人気馴れ初め動画6選まとめ　2ch馴れ初め奇跡の出会い　【作業用】【ゆっくり】,59680,2024-07-24T10:00:19Z,3,vtt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\competitor_backup\UCIJONPMEYWDjyz07oNx55Pw\subtitles\MAKOBE5suMk.ja-orig.vtt,1358311,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\MAKOBE5suMk.csv
OF8167mmV78,2ch馴れ初め感動シネマ,【2ch馴れ初め】ヤクザから足を洗いコンビニ店員してる俺 → 常連客でいつも俺を見下す生意気ギャルのピンチに本性を現した結果,59663,2024-06-30T08:00:21Z,5,srt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\yakuza_script_archive_20260606\UCaltBBIFhAqt8_ECttdKgsw\raw\2024-06-30_OF8167mmV78_【2ch馴れ初め】ヤクザから足を洗いコンビニ店員してる俺 → 常連.ja-orig.srt,127452,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\OF8167mmV78.csv
lLE5uob0Ze4,2ch馴れ初めで愛を語る,【2ch馴れ初め】ヤクザに脅され震えている町中華の美人店主 → 裏社会好きで任侠マニアの娘が助けた結果,59511,2024-08-14T09:00:41Z,5,srt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\yakuza_script_archive_20260606\UCGAn8ks-dTNfJK7i9LgSBvQ\raw\2024-08-14_lLE5uob0Ze4_【2ch馴れ初め】ヤクザに脅され震えている町中華の美人店主 → 裏.ja-orig.srt,146980,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\lLE5uob0Ze4.csv
bUKcm5jaqdc,2ch馴れ初めゆっくりで最愛,【2ch 馴れ初め】赤字続きの俺の和菓子屋に面接に来たボロボロのホームレス女性→双子の娘の直感で住み込みで雇った結果【ゆっくり】,59492,2024-05-28T09:00:33Z,3,vtt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\competitor_backup\UCvlBRb921xn_o13VTnILOKw\subtitles\bUKcm5jaqdc.ja-orig.vtt,244823,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\bUKcm5jaqdc.csv
Z2l5K7O0AYk,2ch 馴れ初め ストーリーズ,【2ch馴れ初め】兄夫婦からボロボロ姉妹を300万で買った俺→ 愛情込めて育て上げ、本当の家族になった結果【ゆっくり】,59464,2025-02-22T08:00:35Z,3,vtt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\competitor_backup\UCqaL3Zr-4tF2AjQziFuhelg\subtitles\Z2l5K7O0AYk.ja-orig.vtt,275506,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\Z2l5K7O0AYk.csv
nKdG0XoLL-w,2ch馴れ初めラブレター,【2ch馴れ初め】庭でサンマを焼いている所を隠れて見つめるボロボロ少女 →息子と一緒に自慢の七輪飯を振舞った結果…【ゆっくり】,59413,2024-10-27T10:00:49Z,3,vtt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\competitor_backup\UC9M17Nb4VrBTCynrJSTMj6Q\subtitles\nKdG0XoLL-w.ja-orig.vtt,270742,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\nKdG0XoLL-w.csv
lJsQR6cxpxA,2ch馴れ初め奇跡の出会い,【2ch馴れ初め】不良娘に舐められカツアゲされる俺 →実は空手有段者の俺が本気を出した結果...【ゆっくり】,59391,2024-06-03T10:00:43Z,3,vtt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\competitor_backup\UCIJONPMEYWDjyz07oNx55Pw\subtitles\lJsQR6cxpxA.ja-orig.vtt,289548,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\lJsQR6cxpxA.csv
a4NUDEzNJJk,2ch馴れ初めツインズ,【2ch馴れ初め】一緒に会社を立ち上げた親友に…実は天才エンジニアの地味な俺が本気出した結果…【ゆっくり】,59362,2024-09-25T10:00:00Z,3,vtt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\competitor_backup\UCABdQbaMVtprZJa8oqlZIQQ\subtitles\a4NUDEzNJJk.ja-orig.vtt,289389,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\a4NUDEzNJJk.csv
GEyAbMAJWp8,2ch馴れ初めツインズ,【2ch馴れ初め】帰国子女の俺が英語で不採用→翌日、美人女性から突然「何故わざと間違えたの？」【ゆっくり】,59292,2025-01-21T10:00:25Z,3,vtt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\competitor_backup\UCABdQbaMVtprZJa8oqlZIQQ\subtitles\GEyAbMAJWp8.ja-orig.vtt,287932,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\GEyAbMAJWp8.csv
edfFt1jgdU8,2chなれそめストーリー2.0,【2ch馴れ初め】巨尻がコンプレックスな同僚→俺は好みだったので抱いた結果【ゆっくり】,59276,2025-03-24T12:01:04Z,3,vtt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\competitor_backup\UC6zAgNw7aa7UuzEI75AZsoA\subtitles\edfFt1jgdU8.ja-orig.vtt,215654,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\edfFt1jgdU8.csv
FXIMW7S5tdg,2ch馴れ初め奇跡の出会い,【2ch馴れ初め】部長に反発し田舎の工場に左遷された俺 →取引先の美人社長が視察に来た結果...【ゆっくり】,59269,2024-12-17T10:00:23Z,3,vtt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\competitor_backup\UCIJONPMEYWDjyz07oNx55Pw\subtitles\FXIMW7S5tdg.ja-orig.vtt,372274,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\FXIMW7S5tdg.csv
ls21EzR-5M4,2ch馴れ初めで愛を語る,【2ch 馴れ初め】店にボロボロの姿でやってきた無一文の美人女性→「私、帰るところがないんです・・・」と泣かれたので連れて帰った結果,59176,2023-10-05T09:00:28Z,0,,,0,
VGCtn9tPor4,2ch馴れ初めほっこり物語,【2ch馴れ初め】繁忙期に俺の民宿を訪ねてきた餓死寸前の母娘 →人手不足なので厨房を手伝ってもらった結果…【ゆっくり】,59158,2025-09-13T09:30:28Z,3,vtt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\competitor_backup\UCMeypkYE165Tbw12XPdVnxQ\subtitles\VGCtn9tPor4.ja-orig.vtt,169181,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\VGCtn9tPor4.csv
YkJcq7VnYEw,2ch馴れ初め感動シネマ,【2ch馴れ初め】亡き妹が残した身寄りのない1歳児の双子→15年後、俺の町中華の美しすぎる看板娘になった結果.....,59134,2025-01-24T09:05:50Z,0,,,0,
JtKpwWaxpQ4,2ch馴れ初めヒストリー,【2ch馴れ初め】修学旅行に行ったはずの幼馴染が30分で帰宅 →実は大企業会長子息の俺がブチ切れた結果...【ゆっくり】,59112,2024-09-24T10:30:12Z,3,vtt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\competitor_backup\UC2QbHksaudhIBmJfbFJHeVQ\subtitles\JtKpwWaxpQ4.ja-orig.vtt,301447,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\JtKpwWaxpQ4.csv
fCS1g4vjP7Q,2ch馴れ初めキューピッド,【2ch馴れ初め】ビー玉でパンを買いに来たガリガリの貧乏少女が10年後廃業寸前の俺の店にリムジンで現れた結果…【ゆっくり】,59094,2024-02-08T09:00:27Z,0,,,0,
tIdT3AUNdws,2ch馴れ初めで愛を語る,【2ch馴れ初め】ヤクザの俺に絵日記を見せてくるボロボロ少女 → 隠されているメッセージに気づいた結果,59073,2024-02-16T09:00:47Z,5,srt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\yakuza_script_archive_20260606\UCGAn8ks-dTNfJK7i9LgSBvQ\raw\2024-02-16_tIdT3AUNdws_【2ch馴れ初め】ヤクザの俺に絵日記を見せてくるボロボロ少女 → .ja-orig.srt,112888,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\tIdT3AUNdws.csv
VpBRErP_uFg,2ch馴れ初めヒストリー,【2ch馴れ初め】誰も寄りつかない潰れかけのボロボロのカレー屋を必死に営む貧乏親子→生活保護家庭で育ち社長になった俺が手を貸した結果...【ゆっくり】,59008,2023-11-08T08:30:14Z,3,vtt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\competitor_backup\UC2QbHksaudhIBmJfbFJHeVQ\subtitles\VpBRErP_uFg.ja-orig.vtt,205414,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\VpBRErP_uFg.csv
B_JHcs6SxvY,2ch馴れ初めヒストリー,【2ch馴れ初め】同級生みんなから誕生日会をドタキャンされた貧乏母娘 →人気パティシエの俺が特製ケーキを持って行った結果...【ゆっくり】,58998,2024-08-01T08:34:03Z,3,vtt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\competitor_backup\UC2QbHksaudhIBmJfbFJHeVQ\subtitles\B_JHcs6SxvY.ja-orig.vtt,242657,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\B_JHcs6SxvY.csv
608mtakx1Bg,2ch馴れ初めヒストリー,【2ch馴れ初め】突然クビ宣告された売上トップの俺とパート女性 →彼女を誘って二人で起業した結果...【ゆっくり】,58764,2026-03-02T10:30:02Z,3,vtt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\competitor_backup\UC2QbHksaudhIBmJfbFJHeVQ\subtitles\608mtakx1Bg.ja-orig.vtt,224163,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\608mtakx1Bg.csv
KFVaJ1pT7WI,2ch 馴れ初め ストーリーズ,【2ch馴れ初め】誘拐犯から双子姉妹を庇い大ケガをした俺→後日、見舞いに来た双子姉妹の驚きの正体が明らかに…【ゆっくり】,58565,2024-10-09T08:00:10Z,3,vtt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\competitor_backup\UCqaL3Zr-4tF2AjQziFuhelg\subtitles\KFVaJ1pT7WI.ja-orig.vtt,267678,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\KFVaJ1pT7WI.csv
DZVvx8MxgII,2ch馴れ初め感動シネマ,【2ch馴れ初め】親がヤクザの悪ガキ兄弟にカツアゲされる一人娘→組長の俺に電話をかけた結果,58551,2025-08-16T09:06:23Z,5,srt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\yakuza_script_archive_20260606\UCaltBBIFhAqt8_ECttdKgsw\raw\2025-08-16_DZVvx8MxgII_【2ch馴れ初め】親がヤクザの悪ガキ兄弟にカツアゲされる一人娘→.ja-orig.srt,98919,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\DZVvx8MxgII.csv
NhsW95yy8B8,2ch馴れ初め奇跡の出会い,【2ch馴れ初め】妹が連れて来た留年間近のヤンキー美人娘 →高学歴陰キャの俺が夜通し個別指導した結果...【ゆっくり】,58489,2024-05-14T10:00:20Z,3,vtt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\competitor_backup\UCIJONPMEYWDjyz07oNx55Pw\subtitles\NhsW95yy8B8.ja-orig.vtt,214371,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\NhsW95yy8B8.csv
mcBNiAwhYCM,俺たちの馴れ初め,【2ch馴れ初め】痴漢容疑をかけてきた美人婦警→俺も警官だと伝えた結果…【ゆっくり】,58460,2024-06-07T04:00:36Z,3,vtt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\competitor_backup\UCqQz6LVzjVFhwuptIARMOEw\subtitles\mcBNiAwhYCM.ja-orig.vtt,263237,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\mcBNiAwhYCM.csv
GK5DG1f_gvc,2ch馴れ初めキューピッド,【2ch馴れ初め】貧乏農家の俺が予想外の人と結婚した1年後…【ゆっくり】,58457,2026-01-27T09:00:31Z,0,,,0,
x23HuwvfIME,2ch馴れ初めツインズ,【2ch馴れ初め】10年いた会社から去らなくてはいけなくなった優秀な俺→ライバル会社の美女にスカウトされた結果…【ゆっくり】,58450,2024-09-28T10:00:56Z,3,vtt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\competitor_backup\UCABdQbaMVtprZJa8oqlZIQQ\subtitles\x23HuwvfIME.ja-orig.vtt,295755,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\x23HuwvfIME.csv
MOSXxLAgGvA,2chなれそめストーリー2.0,【2ch馴れ初め】家事代行サービスで来た美人熟女が掃除中に紐パンを見せながら誘ってきた結果【ゆっくり】,58407,2025-03-22T12:00:26Z,3,vtt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\competitor_backup\UC6zAgNw7aa7UuzEI75AZsoA\subtitles\MOSXxLAgGvA.ja-orig.vtt,233185,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\MOSXxLAgGvA.csv
wzKh_LI8vOo,2chなれそめストーリー2.0,【2ch馴れ初め】バイト先で更衣室のドアを開けたら、ヤンキーが着替えていてうっかりおっ〇いを触ってしまった結果【ゆっくり解説】,58388,2025-07-15T12:01:46Z,3,vtt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\competitor_backup\UC6zAgNw7aa7UuzEI75AZsoA\subtitles\wzKh_LI8vOo.ja-orig.vtt,126031,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\wzKh_LI8vOo.csv
bbspswnD86U,2ch馴れ初めほっこり物語,【2ch馴れ初め】修学旅行の班決めでハブられるクラスの貧乏女子→いい子なので俺の班に誘った結果...【ゆっくり】,58294,2025-04-29T09:30:30Z,3,vtt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\competitor_backup\UCMeypkYE165Tbw12XPdVnxQ\subtitles\bbspswnD86U.ja-orig.vtt,190038,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\bbspswnD86U.csv
Gbtqc-cklbM,2ch 馴れ初め ストーリーズ,【2ch馴れ初め】役所でボロボロの幼馴染と再会したので助けた結果、本当の家族になった【ゆっくり】,58283,2024-03-05T10:00:09Z,3,vtt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\competitor_backup\UCqaL3Zr-4tF2AjQziFuhelg\subtitles\Gbtqc-cklbM.ja-orig.vtt,199572,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\Gbtqc-cklbM.csv
IvFZv--gRs8,2ch馴れ初めで愛を語る,【2ch馴れ初め】ブラック企業の社畜な俺 → 帰宅中、歩道橋の階段から転げ落ちそうになったところをホームレス女性に助けられ同棲した結果,58254,2024-04-16T09:13:22Z,0,,,0,
r17DLWLZd38,2ch馴れ初め奇跡の出会い,【2ch馴れ初め】引き立て役で呼ばれた合コンに現れた美人モデル →幼少期に命がけで助けた女の子だった結果...【ゆっくり】,58127,2024-04-06T09:00:41Z,3,vtt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\competitor_backup\UCIJONPMEYWDjyz07oNx55Pw\subtitles\r17DLWLZd38.ja-orig.vtt,215388,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\r17DLWLZd38.csv
vTEN0VXP3Pk,2ch馴れ初め奇跡の出会い,【2ch馴れ初め】母と細々と営む農家に面接に来たホームレス母娘 →学生時代有名なヤンキー美女だった結果...【ゆっくり】,58098,2024-05-19T10:00:47Z,3,vtt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\competitor_backup\UCIJONPMEYWDjyz07oNx55Pw\subtitles\vTEN0VXP3Pk.ja-orig.vtt,223043,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\vTEN0VXP3Pk.csv
d_u8Ud1kOOo,2ch馴れ初めヒストリー,【2ch馴れ初め】かつて貧乏な俺に弁当を作ってくれた老夫婦 →大企業社長になった俺が市役所で再会した結果...【ゆっくり】,58086,2026-02-21T10:30:35Z,3,vtt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\competitor_backup\UC2QbHksaudhIBmJfbFJHeVQ\subtitles\d_u8Ud1kOOo.ja-orig.vtt,142495,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\d_u8Ud1kOOo.csv
sC4Oum6ht7o,2ch馴れ初めで愛を語る,【2ch馴れ初め】亡き親友の双子娘のランドセルを買いにきた俺 → いつも睨んでくるデスク向かいの女に見られた結果,58086,2025-02-16T07:20:00Z,0,,,0,
HBC8ALomSPU,2ch馴れ初めラブレター,【2ch馴れ初め】両親を亡くし保険金だけ奪われ捨てられた三姉妹 →ボロ定食屋を営む実は資産100億の俺が声を掛けた結果...【ゆっくり】,58007,2025-09-08T10:30:20Z,3,vtt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\competitor_backup\UC9M17Nb4VrBTCynrJSTMj6Q\subtitles\HBC8ALomSPU.ja-orig.vtt,182175,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\HBC8ALomSPU.csv
2EENj-9srJ4,2chなれそめストーリー2.0,【2ch馴れ初め】大雪の中、女子大生が泣いていたので、心配で家に泊めたらムッチムチ過ぎた結果【ゆっくり】,57993,2025-09-20T12:00:05Z,3,vtt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\competitor_backup\UC6zAgNw7aa7UuzEI75AZsoA\subtitles\2EENj-9srJ4.ja-orig.vtt,118660,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\2EENj-9srJ4.csv
RXB3xzV9Gkc,2ch馴れ初め感動シネマ,【2ch馴れ初め】同窓会でいじめっ子の半グレ同級生に親をコケにされる俺→10分後、大量の黒塗りの車が来た結果【2ch】【馴れ初め】,57986,2025-08-06T09:00:44Z,0,,,0,
UDdfRRcSFB0,2ch馴れ初めヒストリー,【2ch馴れ初め】親戚の家で奴隷扱いされてるボロボロの姉妹→独身の俺が連れて帰り隣人に相談した結果...【ゆっくり】,57964,2023-11-29T09:00:29Z,3,vtt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\competitor_backup\UC2QbHksaudhIBmJfbFJHeVQ\subtitles\UDdfRRcSFB0.ja-orig.vtt,197292,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\UDdfRRcSFB0.csv
YoHqwWen3Ek,2ch馴れ初めで愛を語る,【2ch馴れ初め】豪雪の夜、うちの看板犬で暖をとるボロボロ双子 → 店主の俺がアツアツのラーメンを振舞った結果,57956,2024-10-11T09:45:21Z,0,,,0,
a64x9ND6k34,2ch馴れ初めムービー,【２ｃｈ馴れ初め】閉店間際のラーメン屋に訪れたおもちゃの１０００円札を握りしめたボロボロ双子→気づかないフリして豚骨味噌ラーメンをご馳走した結果…【感動名作】,57955,2025-05-07T00:00:00Z,3,vtt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\competitor_backup\UC_B0RIqsASCDlZGI_GPPXqQ\subtitles\a64x9ND6k34.ja-orig.vtt,187165,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\a64x9ND6k34.csv
Ib43bV4VtOA,2ch馴れ初めヒストリー,【2ch馴れ初め】宿泊客の不良集団にケチをつけられ涙ぐむ旅館の母娘 →常連客の俺が正体を明かし助けた結果...【ゆっくり】,57905,2024-05-30T08:30:09Z,3,vtt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\competitor_backup\UC2QbHksaudhIBmJfbFJHeVQ\subtitles\Ib43bV4VtOA.ja-orig.vtt,251877,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\Ib43bV4VtOA.csv
5AflSsq4Hx0,2ch馴れ初め奇跡の出会い,【2ch馴れ初め】廃業寸前の弁当屋で従業員のために買い占めた工場長の俺 →大好評だったので翌日も行くと店員母娘が豹変した結果...【ゆっくり】,57905,2025-04-11T09:00:12Z,3,vtt,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\保全\competitor_backup\UCIJONPMEYWDjyz07oNx55Pw\subtitles\5AflSsq4Hx0.ja-orig.vtt,341715,E:\Data\ObsidianVault\02_Channels\馴れ初めシネマ\競合チャンネル分析\企画リサーチ_20260605\script_csv_assets\5AflSsq4Hx0.csv
